countriesAndTerritories,As of Population,continentExp,,,,,,,,,,,,,,,,,,,
Afghanistan,3.54873E-06,Asia,,,,Row Labels,Average of As of Population,,,,,,,,,,,,,,
Afghanistan,5.25738E-06,Asia,,,,Afghanistan,3.75479E-06,,countriesAndTerritories,As of Population,Ranking,,Row Labels,Average of As of Population,,,,,,,
Tajikistan,4.07681E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.39866E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.72051E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,8.79732E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.18409E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,0,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.39866E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.29137E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.50594E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.8278E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.61323E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.72051E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.50594E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.61323E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.93508E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.72051E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.39866E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.61323E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.50594E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.93508E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.72051E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.8278E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.14965E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.93508E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.61323E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.72051E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.14965E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.8278E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.93508E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.57879E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.14965E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.61323E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.93508E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.25693E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.04236E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.93508E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.25693E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.68607E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.25693E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.79336E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.4715E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.36422E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.68607E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.4715E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.79336E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.4715E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.36422E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.57879E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.00792E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.54435E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.75891E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.79336E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.00792E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.22249E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.54435E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.32978E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.22249E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.54435E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.75891E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.65163E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.8662E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,7.40262E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,7.29534E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,7.61719E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,7.83176E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,8.69003E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,8.58275E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,8.15361E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,8.9046E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,8.69003E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.02767E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,9.33374E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,8.9046E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,1.3196E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,0,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.61774E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,0,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.96727E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,0,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,0,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,3.88369E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.00622E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.15642E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.25297E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.1886E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.22079E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,0,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.19933E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.16714E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.1886E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,2.2637E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,1.13721E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,7.72447E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,7.29534E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,5.25693E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,0,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,9.65559E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.54435E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,8.79732E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,9.22646E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,6.75891E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,1.65218E-05,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,4.72051E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,1.82383E-06,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,0,Asia,,,,,,,,,,,,,,,,,,,
Tajikistan,1.60927E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.72888E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,3.01613E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.01076E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.73964E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.86713E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.02151E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,3.01613E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.57988E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.72888E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.29801E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.57988E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.29263E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.7235E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.7235E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.86713E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.29263E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.29263E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.86713E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.29263E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.15438E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.01076E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,3.15976E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.86713E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.15438E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.29263E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.01076E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.29263E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.58526E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.57988E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.57988E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.29263E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.00538E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.57988E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.149E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.58526E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,8.61752E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.29801E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.29801E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,9.76653E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.15438E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.02151E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.72888E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,3.87789E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.59601E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.73964E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.02151E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.16514E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.88326E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.02151E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.73964E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,6.46314E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.18127E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.75577E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.59424E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.45776E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,7.32489E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.74324E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.47934E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.4937E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.7235E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,3.77735E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.05384E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.56552E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.30699E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.59424E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.53679E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.52243E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.75223E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,3.34647E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.21183E-06,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.02689E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,9.0484E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.59601E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.7235E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.57988E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.29263E-07,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,5.74501E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,1.43625E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,2.87251E-08,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,0,Asia,,,,,,,,,,,,,,,,,,,
Thailand,4.30876E-08,Asia,,,,,,,,,,,,,,,,,,,
